,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.7691219026063452,0.0012525343727662896,0.7313869604272712,0.0011341559373019283,0.7216354723219474,0.0012048286271781894,0.7313869604272712,0.0011341559373019283,0.7313869604272714,0.0011341559373019283
600,0.7813153669343842,0.0007047714994961041,0.761940407634619,0.0009043653252930328,0.7577694069070846,0.0009836799302356258,0.761940407634619,0.0009043653252930328,0.761940407634619,0.0009043653252929218
400,0.7906269477999259,0.0011942041283989902,0.7839950838735734,0.001382225347993371,0.7827557552198829,0.0014027315126078355,0.7839950838735734,0.001382225347993371,0.7839950838735734,0.001382225347993482
200,0.8069569824450376,0.0012775725004351424,0.8066451266981874,0.0012621075280796479,0.806596000586233,0.0012600969675287121,0.8066451266981874,0.0012621075280796479,0.8066451266981874,0.001262107528079759
0,0.8279395272028317,0.00045673307227356297,0.8276970802665571,0.000497009240367996,0.8276652281105201,0.0005024579014483166,0.8276970802665571,0.000497009240367996,0.8276970802665571,0.000497009240367885
