,0,1,2
800,0.7713122982151188,0.7725608267004347,0.775446025945464
600,0.7540089302664507,0.7535011872765647,0.7573796803384906
400,0.7279964482985913,0.7274631090799377,0.7207308670472629
200,0.6699653526738298,0.6721397926305169,0.6711829796861591
0,0.646465183867652,0.6471816440803101,0.6465791425447399
