,0,1,2
800,0.8711114641466869,0.8682427846814679,0.8677285312275357
600,0.8356343936934406,0.8355494892289819,0.835946892319854
400,0.7880634301957751,0.787083158845099,0.7879001456328224
200,0.7177438264148459,0.7187412949036105,0.717487934402375
0,0.6918428972443043,0.6914055953589106,0.6918697007972645
