,0,1,2
800,0.7917184134222237,0.7926225233300414,0.794098326960075
600,0.7323169966643331,0.7321056615023889,0.7424409338619185
400,0.655164014096767,0.6524540806218125,0.6547405905506672
200,0.5188284448437476,0.5187498195695706,0.51843187014166
0,0.47939101971933173,0.4789132658619783,0.4796611217796651
