,0,1,2
800,0.8606308773733384,0.8591882880733398,0.8652538851165189
600,0.8348862606881846,0.8351275278345773,0.8394411301448025
400,0.793247187497089,0.7926094240594542,0.791844314714227
200,0.7286958887684044,0.730000568482505,0.7295330796566772
0,0.7062288490229718,0.7061469814373086,0.706014716165458
