,0,1,2
800,0.7823449978245958,0.7777807935164096,0.7827439152743497
600,0.7587073914437559,0.7564141484269661,0.7625246996051414
400,0.7283949876732618,0.7287754160093339,0.7247458094140311
200,0.6739177333235239,0.6741694319114471,0.6736390954435998
0,0.6538045839902467,0.6530184377771232,0.6528870995006552
