precision,recall,WAF,accuracy,AUC
0.5025295867758549,0.5005420641803989,0.3784531011300996,0.5005420641803989,0.5005420641803989
0.499541126318211,0.4998718757391784,0.3899415859894954,0.4998718757391784,0.49987187573917846
0.4989773990072207,0.4996156272175353,0.407106020280232,0.4996156272175353,0.49961562721753533
0.49970362273889696,0.4998620200268075,0.4227326335629094,0.4998620200268075,0.4998620200268075
0.49797681894381696,0.4989060159268312,0.4339080055199195,0.4989060159268312,0.4989060159268312
