precision,recall,WAF,accuracy,AUC
0.49770063015192706,0.49824568319798157,0.46663804993995645,0.49824568319798157,0.49824568319798157
0.49555199225288193,0.4961858393124655,0.4775742469870866,0.4961858393124655,0.49618583931246546
0.49735093809206077,0.4976247733186155,0.4842976528148418,0.4976247733186155,0.49762477331861554
0.49647068290419777,0.49683631632894426,0.4834580190265225,0.49683631632894426,0.4968363163289442
0.49564369516937296,0.4961858393124655,0.48000751317690044,0.4961858393124655,0.4961858393124655
