precision,recall,WAF,accuracy,AUC
0.5733859019348686,0.5269258061972719,0.43797178349868693,0.5269258061972719,0.526925806197272
0.5499512011714431,0.5279606559962154,0.4695828715183372,0.5279606559962154,0.5279606559962154
0.5285907479481974,0.5261274934952298,0.5156961145703449,0.5261274934952298,0.5261274934952298
0.5193207398981124,0.5188736891902547,0.5160743748990736,0.5188736891902547,0.5188736891902547
0.511059313305579,0.5081999526925807,0.47421480758094015,0.5081999526925807,0.5081999526925807
