,NormalvsWeighted,NormalvsPU,WeightedvsPU
StaticRandomForestClassifier,0.15092695006671242,0.0001570522842307523,0.0001570522842307523
StaticXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.058781721355358946
GrowingRandomForestClassifier,0.17361733442493982,0.0001570522842307523,0.0001570522842307523
GrowingXGBClassifier,0.0001570522842307523,0.0001570522842307523,0.06964240479832812
UniformRandomForestClassifier,0.00015615798169106888,0.0001570522842307523,0.00015615798169106888
UniformXGBClassifier,0.0001570522842307523,0.0011520450981421793,0.0002851180836316128
