,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.863618275996772,0.04396106324202009,0.8452658782990055,0.06071736236197034,0.8432762990138086,0.06322997696237254,0.8452658782990055,0.06071736236197034,0.845265778412756,0.06072055335154325
600,0.9342969012193225,0.0008050762538698297,0.9342681746262673,0.0007983745355504279,0.9342670863601445,0.0007981385796766993,0.9342681746262673,0.0007983745355504279,0.9342681576250089,0.0007984136252149332
400,0.8938170291262466,0.0009635876608559135,0.8925914323752839,0.0009675124650847522,0.8925078009592369,0.0009687852177321377,0.8925914323752839,0.0009675124650847522,0.8925914323752839,0.0009675124650846412
200,0.8635139678328507,0.0010129547124659855,0.8604796214045176,0.0010280748512325744,0.8602000067549938,0.0010463399536116968,0.8604796214045176,0.0010280748512325744,0.8604796214045177,0.0010280107731336363
0,0.8489284689724441,0.0013622071518752943,0.84498916647088,0.0013404860730414914,0.8445503985355988,0.0013428625170448516,0.84498916647088,0.0013404860730414914,0.8449891696013947,0.0013403474698602258
