,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8570033949261018,0.03042854959195629,0.8446393609523064,0.02066501595007275,0.8432861636088808,0.019903625550690918,0.8446393609523064,0.02066501595007275,0.8446379063674972,0.020663391790968766
600,0.8363099876592734,0.0012615555382362587,0.8174833146248293,0.0014389242844085048,0.8148952527116773,0.0014755322592743259,0.8174833146248293,0.0014389242844085048,0.8174833043890306,0.0014381519657581388
400,0.8102277041774372,0.0006561891773325668,0.7933895893700891,0.0008569034543519649,0.7905623918063491,0.0009317325321580583,0.7933895893700891,0.0008569034543519649,0.7933895893700891,0.0008570936849556787
200,0.7902085557528402,0.0005847668656345784,0.7779191792622758,0.000874977796054055,0.7755429302331291,0.0009549503013722704,0.7779191792622758,0.000874977796054055,0.7779191792622758,0.0008745483630245854
0,0.77992230153064,0.0006058559088147897,0.7703950440479067,0.0010742162006944778,0.7684245270984416,0.0011454358930276243,0.7703950440479067,0.0010742162006944778,0.7703948002846553,0.001074695999964237
