,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8683688689636655,0.04266411680316928,0.8532069856684157,0.05743597775863407,0.8516763966605667,0.059509079720444724,0.8532069856684157,0.05743597775863407,0.853206926508478,0.05743596648766025
600,0.9329085678453426,0.0011127881502286385,0.9328886800497733,0.001109603065858611,0.932887907135826,0.0011095017622965164,0.9328886800497733,0.001109603065858611,0.9328886505523899,0.0011095975019069781
400,0.8916993489812916,0.0004882530524726869,0.8912927141253557,0.0005545514440702393,0.8912663263616909,0.0005602225568955843,0.8912927141253557,0.0005545514440702393,0.8912927141253558,0.0005545798534403179
200,0.8606592546997409,0.0007601591858534817,0.8592937135696945,0.0007300045870020089,0.8591640842581991,0.0007269117373857048,0.8592937135696945,0.0007300045870020089,0.8592937135696944,0.0007300045870021199
0,0.8455712024472373,0.0007693901400358527,0.8433993787036311,0.0006153814175888783,0.8431606597130079,0.0006032549292579459,0.8433993787036311,0.0006153814175888783,0.8433993712441326,0.0006156318933507876
