precision,recall,WAF,accuracy,AUC
0.7234603425345201,0.6831187460395937,0.6681410084011747,0.6831187460395937,0.6831187460395937
0.7235437061409661,0.6821473584524647,0.6667178667145611,0.6821473584524647,0.6821473584524647
0.7239656182652239,0.6825407878336316,0.6671497360156534,0.6825407878336316,0.6825407878336316
0.7243783802260317,0.6832406046974772,0.6680244137078537,0.6832406046974772,0.6832406046974773
0.7243885018889923,0.6829794790020124,0.6676461998907373,0.6829794790020124,0.6829794790020124
0.7236379227329183,0.6826452381118175,0.6674040848102807,0.6826452381118175,0.6826452381118175
0.7243230400926906,0.6835957356433092,0.6685515825771926,0.6835957356433092,0.6835957356433092
0.7226254032177588,0.6817678557750558,0.6664647595027258,0.6817678557750558,0.6817678557750558
0.7249046000992888,0.684487044683829,0.6696450407097077,0.684487044683829,0.6844870446838289
0.7246713898916288,0.6837767827921648,0.6687010534594523,0.6837767827921648,0.6837767827921648
