precision,recall,WAF,accuracy,AUC
0.803334746174589,0.8007587101301272,0.8003348015980563,0.8007587101301272,0.8007587101301272
0.8034140719631031,0.8009028086684669,0.8004899881898965,0.8009028086684669,0.8009028086684669
0.8031937912220884,0.8006991911686392,0.8002883973223123,0.8006991911686392,0.8006991911686391
0.8043267195439481,0.8018833052445603,0.801484839754975,0.8018833052445603,0.8018833052445603
0.803305241356682,0.8007900358993315,0.8003761830827089,0.8007900358993315,0.8007900358993316
0.8033928303666645,0.8009905208222388,0.800595792781351,0.8009905208222388,0.8009905208222388
0.8032366988938296,0.8006334070533102,0.8002045953786998,0.8006334070533102,0.8006334070533102
0.804144124699521,0.801579445283279,0.8011602688763306,0.801579445283279,0.801579445283279
0.8034747554875774,0.801065702668329,0.8006701209944868,0.801065702668329,0.8010657026683291
0.803929642967934,0.8014541422064618,0.8010490293038138,0.8014541422064618,0.8014541422064619
