PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
0.8573870516098947,0.02644197420641825,0.8452032265643354,0.01852141906179028,0.8438759225309553,0.017909530990746436,0.8452032265643354,0.01852141906179028,0.8452017827740743,0.018518574126083043
0.8334383109433985,0.0010442439733679976,0.8145633378210515,0.0007096142996972921,0.8118903207502413,0.0006751522118564335,0.8145633378210515,0.0007096142996972921,0.8145638031943332,0.0007103093868038313
0.8007799251578066,0.0013945551310010629,0.7843016456436388,0.0013877495644386562,0.7813674486925121,0.0013250075623023605,0.7843016456436388,0.0013877495644386562,0.7843016456436387,0.0013879041086005683
0.7697867862360692,0.0011657885945286495,0.7607280886205317,0.001163947200457427,0.758702584681684,0.0011782392725419033,0.7607280886205317,0.001163947200457427,0.7607280910164537,0.0011644883771825265
0.7459315529849198,0.0011919873682615378,0.7424927794101984,0.0009295922011364199,0.7415988386220229,0.0008725510664040481,0.7424927794101984,0.0009295922011364199,0.7424927794101984,0.000929592201136642
