PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
0.8351309173410353,0.00556799411609632,0.8062494848122657,0.005967916315848365,0.8021394124861747,0.006287960241077251,0.8062494848122657,0.005967916315848365,0.8062611214067112,0.00596195949080347
0.8032307884760088,0.0035053896148008468,0.7609317419853847,0.005999858826851057,0.7524646542561404,0.006587464872283122,0.7609317419853847,0.005999858826851057,0.7609251994161668,0.006012980177045657
0.7488536229512897,0.0019242233337236625,0.6812132638349784,0.0006376843739601679,0.6579224350377397,0.0010069613733796334,0.6812132638349784,0.0006376843739601679,0.6812132638349784,0.0006376843739601679
0.6929346594795476,0.0018166121030996907,0.5894963335284195,0.0010396954737906805,0.5257691000361604,0.0013090842986657192,0.5894963335284195,0.0010396954737906805,0.5894988575682195,0.0010359115538844943
0.6910049897232842,0.0024487153102664694,0.5681238800038989,0.0006741500259137556,0.4855137310298875,0.000758650912301484,0.5681238800038989,0.0006741500259137556,0.5681238800038989,0.0006752777169307667
