PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
0.8641909143729711,0.041865776233861896,0.8491581173153732,0.05533322891377557,0.8475750777658965,0.05730612578602312,0.8491581173153732,0.05533322891377557,0.8491580109289001,0.05533327032636437
0.8873836610696566,0.0019478629421084692,0.887204265009527,0.0019382880413501002,0.8871891386318871,0.0019389710540379523,0.887204265009527,0.0019382880413501002,0.8872043506149614,0.0019383695518845334
0.8128714633584493,0.0014599563083944611,0.8118725037199468,0.001300023494400504,0.8117452225394892,0.00128906945933982,0.8118725037199468,0.001300023494400504,0.8118725085803438,0.0013002823152226117
0.7218436941294157,0.0022700253699144968,0.7203696452345525,0.0022772118001743724,0.719904288968471,0.0022869564589710345,0.7203696452345525,0.0022772118001743724,0.7203696135187051,0.0022766093104141794
0.6890671225566534,0.0008922669193349719,0.6882684626830605,0.0008095831277306065,0.6879297291995193,0.0007820078841610512,0.6882684626830605,0.0008095831277306065,0.6882684274020894,0.000809325948135875
