PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
0.8670193354442377,0.006020983032388072,0.8653771885665613,0.0057010306698618285,0.8652258799526369,0.005699462192018334,0.8653771885665613,0.0057010306698618285,0.8653744887194498,0.0056970718175018975
0.8338711269316941,0.004901207468625435,0.8296745958918614,0.005082233359214983,0.8291357186578523,0.005128585014346543,0.8296745958918614,0.005082233359214983,0.8296706439488606,0.005085800829129905
0.7757888801004222,0.0019191496769166427,0.764874681157813,0.002772540756349029,0.7625687232698323,0.002893663149414638,0.764874681157813,0.002772540756349029,0.7648746811578131,0.002772540756348918
0.6957574294329721,0.002079863926074843,0.6609793134618587,0.0017752949438228915,0.6452523355234566,0.0019981095075375377,0.6609793134618587,0.0017752949438228915,0.6609785838586785,0.0017756572366434131
0.6783610575840691,0.0009820919440540754,0.6248315323387881,0.0014671251097193583,0.5945261434028286,0.0015889575175747073,0.6248315323387881,0.0014671251097193583,0.6248320440032038,0.0014673820056908538
