PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
0.8591781101967995,0.042934069794441365,0.8409507400736158,0.058939619390711906,0.8388963257855284,0.061490641498351595,0.8409507400736158,0.058939619390711906,0.8409506393276616,0.05893970024057982
0.8892041090591729,0.0019094713005657349,0.8880570130785497,0.0020557331809166746,0.887976160282365,0.0020691728292422384,0.8880570130785497,0.0020557331809166746,0.8880570201655842,0.002055939440088639
0.8172353850892197,0.0014180839941679846,0.8139635053645549,0.0012804267960279114,0.8134921829865839,0.0012529623411118296,0.8139635053645549,0.0012804267960279114,0.8139635051962513,0.0012804317639413254
0.7231054100646988,0.00146584092913149,0.7209883311144177,0.00150864831975972,0.7203681362475479,0.0015510241868809116,0.7209883311144177,0.00150864831975972,0.7209875686907897,0.0015084498059455553
0.6850524031496167,0.0019855071191238194,0.6847937596101092,0.0020361813767718617,0.6846834839963845,0.002059522372522715,0.6847937596101092,0.0020361813767718617,0.6847935850209299,0.002036000938901661
