,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.7773056999970732,0.03013256085616267,0.7690892004072363,0.037403085597932484,0.7673635236896863,0.0391524497444069,0.7690892004072363,0.037403085597932484,0.7690878523986875,0.03740468268907571
600,0.7714691208993139,0.00197702328321403,0.7698898169556112,0.0020997314866428862,0.7695546982915634,0.0020816095716938987,0.7698898169556112,0.0020997314866428862,0.7698901105844675,0.0020989684100679584
400,0.7354686378271547,0.001957452476503474,0.7352259378181534,0.001960741717603187,0.735157799025515,0.001962288094015552,0.7352259378181534,0.001960741717603187,0.7352261890912116,0.001960371502599201
200,0.6770491727953112,0.001198619421193925,0.677048498525189,0.0011982144255618943,0.6770481934019428,0.0011980352064976385,0.677048498525189,0.0011982144255618943,0.6770485016748105,0.001198208660659783
0,0.6537112118317677,0.002097793514222679,0.6536482598640401,0.002102590243119873,0.6536128495908087,0.002106416383315657,0.6536482598640401,0.002102590243119873,0.6536483277772643,0.0021026388773265348
