,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8322291675245455,0.023243611815710996,0.807948938836244,0.013325240817605,0.8043818961981208,0.012423029532901975,0.807948938836244,0.013325240817605,0.8079468239434913,0.013320939309976465
600,0.7976113307154916,0.0019407040845226264,0.7685644921293758,0.0015988098510800741,0.7629477808669186,0.0018049986545134455,0.7685644921293758,0.0015988098510800741,0.768562081239343,0.0016006130885125591
400,0.7535397364203813,0.0029810355838273406,0.7310204401284361,0.002760283257750018,0.7250341721332809,0.0027915611401341245,0.7310204401284361,0.002760283257750018,0.7310227564446192,0.002761439482056094
200,0.6977638038837786,0.0016415233229823967,0.6953402772339259,0.0016175206244266604,0.6944037387975397,0.0016328360762769556,0.6953402772339259,0.0016175206244266604,0.6953394104171584,0.0016172986698306246
0,0.6789563445835272,0.0020131673061787314,0.6786279270107292,0.001965698175268149,0.678485373663126,0.0019502219051611425,0.6786279270107292,0.001965698175268149,0.6786279193267355,0.0019658681877017248
