,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.7767367538136394,0.0307071226154656,0.7726681807502545,0.03469731380687602,0.7718278169608779,0.03558513537678143,0.7726681807502545,0.03469731380687602,0.7726672312770931,0.03469823594009558
600,0.772269361108741,0.0015088100726413645,0.7716257254983858,0.0015125871031823612,0.7714906340716735,0.001515265334498972,0.7716257254983858,0.0015125871031823612,0.771625514151147,0.001512647097076547
400,0.7553830320541183,0.0012759380017315358,0.7547257852802222,0.0012983176255093598,0.7545679050549452,0.001305480544825488,0.7547257852802222,0.0012983176255093598,0.7547258635147074,0.0012983605918175378
200,0.7407603513179124,0.0009395940766144806,0.7395254131098755,0.0009282802540364621,0.739177233102104,0.0009345950594704666,0.7395254131098755,0.0009282802540364621,0.7395254131098754,0.0009281273502267373
0,0.7326128368266351,0.0006347220698154077,0.7308612003028168,0.0007224010515820556,0.7303535612429527,0.0007563724867519772,0.7308612003028168,0.0007224010515820556,0.7308612037436946,0.0007222862073995584
