,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8304338907407761,0.020041337111116886,0.8037904299475291,0.010259221552196718,0.7997473937889983,0.010238112009598899,0.8037904299475291,0.010259221552196718,0.8037902176911137,0.01025813046069679
600,0.8045968026165562,0.0016232006397401966,0.7773513979168298,0.004430565751493254,0.772306104512898,0.005248563372348025,0.7773513979168298,0.004430565751493254,0.7773526932139805,0.004431610223403659
400,0.7848041089179937,0.0032860508100115426,0.7605039548907511,0.005048032996580409,0.7553079156414498,0.005603312293023133,0.7605039548907511,0.005048032996580409,0.7605039548907511,0.005048032996580187
200,0.7673288265277338,0.0010946899700342572,0.7479218643366188,0.0025777288018727917,0.7432603705161518,0.0030297600460368335,0.7479218643366188,0.0025777288018727917,0.7479218643366188,0.002578296371617217
0,0.7575639040348254,0.0010218194744278097,0.7414049651499726,0.0028464399932405238,0.737285497716953,0.0033351344032026553,0.7414049651499726,0.0028464399932405238,0.7414056188861702,0.0028472774989278804
