,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.7779867849252136,0.030852028329881653,0.7736157882371368,0.035437387422664335,0.7727202085072861,0.03645464159888623,0.7736157882371368,0.035437387422664335,0.7736158547880123,0.03543891508564534
600,0.7674598999263746,0.0014360614093362756,0.7670723302947717,0.0014605685644920596,0.766987904704585,0.0014671427553946126,0.7670723302947717,0.0014605685644920596,0.7670723302947717,0.0014604551622177109
400,0.7328440134792977,0.0010626666428568132,0.7327903516328609,0.0010327072553613093,0.7327799346675514,0.0010290553995281337,0.7327903516328609,0.0010327072553613093,0.7327903787986585,0.0010326979781126733
200,0.6772080417919588,0.0006881840336827594,0.6770093426629622,0.000665674680867756,0.6769143885768107,0.0006580137208338499,0.6770093426629622,0.000665674680867756,0.6770094661457315,0.000665410585986792
0,0.6551929025450125,0.0018314681947348976,0.6548151365240701,0.0018363227626783107,0.6546292354872085,0.0018539103205416074,0.6548151365240701,0.0018363227626783107,0.6548153177786951,0.0018362578715606093
