,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.846971010669846,0.0359525409818916,0.8468243401989193,0.03537473568799443,0.846806936022689,0.035333122007035755,0.8468243401989193,0.03537473568799443,0.8468241979940601,0.035374421922811594
600,0.8251977961013588,0.0012215870276388596,0.825137158290947,0.0010604534747048477,0.825129014643524,0.0010389100458217948,0.825137158290947,0.0010604534747048477,0.8251371515453878,0.0010603716321995194
400,0.8030405379072665,0.0009533902286401608,0.8030066199770576,0.0010800898008196391,0.8030010963522705,0.0011008389400652963,0.8030066199770576,0.0010800898008196391,0.8030066120722334,0.0010800898008197501
200,0.7847617516897953,0.00157687721502342,0.7846710224539342,0.0012763110415362489,0.7846627046382635,0.0012243467307503364,0.7846710224539342,0.0012763110415362489,0.7846710224539343,0.0012763928948570369
0,0.7732287609678609,0.0017201309454898395,0.7731981100060041,0.0017136585110770763,0.7731917494430411,0.0017123601108406383,0.7731981100060041,0.0017136585110770763,0.7731981088958482,0.0017136611954314818
