,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8545490884066487,0.004236933879254168,0.8545027407987471,0.004352434777232905,0.8544980006795199,0.004364456877062994,0.8545027407987471,0.004352434777232905,0.8545028844033038,0.0043525442756594535
600,0.8185953654223252,0.002385794889692483,0.8185572104185783,0.0024094718215086353,0.81855177992504,0.0024129220606644575,0.8185572104185783,0.0024094718215086353,0.8185572169882429,0.0024096394186444714
400,0.7700705056550874,0.0022456175287975944,0.7700593323721858,0.0022388266607519247,0.7700569549564125,0.00223740908470782,0.7700593323721858,0.0022388266607519247,0.7700593323721858,0.0022388266607519247
200,0.7029554448695554,0.002135148571577039,0.7029538334423521,0.0021351771279914944,0.7029532488190884,0.0021351905156584694,0.7029538334423521,0.0021351771279914944,0.7029538430759261,0.002135178035851837
0,0.6777531321672273,0.00207733045160019,0.6777429126271828,0.002083508531610656,0.6777382822893327,0.0020863891154927483,0.6777429126271828,0.002083508531610656,0.6777429126271828,0.0020835162231548354
