,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8313962561701416,0.0064488437720083835,0.8046833018332833,0.014903142252655877,0.8007102630885365,0.016987538395958124,0.8046833018332833,0.014903142252655877,0.8046938713837521,0.014918150469345859
600,0.7972030544069744,0.004716683169982638,0.768131311016683,0.009988000282346254,0.7625837105050175,0.011639190910221475,0.768131311016683,0.009988000282346254,0.7681258023262609,0.00997164290110819
400,0.7531986475057875,0.00291894626020639,0.7298436287013419,0.0037775867805256436,0.7236949021594747,0.004594213324264573,0.7298436287013419,0.0037775867805256436,0.7298436287013419,0.0037775867805256436
200,0.6991283250275375,0.002361552757581209,0.6975271012823778,0.0027781064733035654,0.6969176804362502,0.0029519884644326755,0.6975271012823778,0.0027781064733035654,0.6975269490698054,0.002778175027346008
0,0.6800554400956114,0.0014276062352953645,0.6793362125199631,0.0018126500480449836,0.6789781989344412,0.002002624375766704,0.6793362125199631,0.0018126500480449836,0.6793362125199631,0.0018125824874170027
