,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8925529786064363,0.037432005406978996,0.892082387031091,0.038538648288824584,0.892046134800093,0.038640348600179175,0.892082387031091,0.038538648288824584,0.8920825952876558,0.03853892416904281
600,0.8683479336553277,0.0014109128020421968,0.8683295481243637,0.0014190333081978146,0.8683279052292483,0.0014197748065326588,0.8683295481243637,0.0014190333081978146,0.868329547233415,0.001418988192374071
400,0.8128241764459074,0.0020635363898316994,0.8125225154671469,0.0021465556141461173,0.8124768076797728,0.0021601989152070233,0.8125225154671469,0.0021465556141461173,0.8125222716882913,0.00214687350926146
200,0.7332078800405908,0.0034164803142839872,0.732367452423839,0.0033009632704205094,0.7321259985296716,0.0032744654455488797,0.732367452423839,0.0033009632704205094,0.7323674810614978,0.003301248280443314
0,0.7025261885121648,0.0014908199082539486,0.7021481539590476,0.0016097730582808056,0.7020091838606697,0.0016556773502779398,0.7021481539590476,0.0016097730582808056,0.7021483397580777,0.0016101906737662208
