,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8795845253662302,0.027125743291390392,0.8707807972433237,0.01948218846907368,0.8700300501108893,0.019000409546098718,0.8707807972433237,0.01948218846907368,0.8707796076186182,0.019480888137645036
600,0.8491759427589239,0.001646192163671012,0.8350940952469605,0.001691596836087439,0.8334146910180235,0.0017227782048063744,0.8350940952469605,0.001691596836087439,0.8350948757361598,0.0016931841053700047
400,0.795446170597894,0.0022953950024983127,0.7847224957887559,0.0019891925757694606,0.7827508863239585,0.0019215436492406868,0.7847224957887559,0.0019891925757694606,0.7847217581852728,0.001986994073945758
200,0.7281142828977836,0.002458462033434694,0.7280152854149176,0.0023964288511236775,0.7279905582890327,0.0023809586498128033,0.7280152854149176,0.0023964288511236775,0.728015375294057,0.0023964195292670576
0,0.7051285051933555,0.001888789022122861,0.7026392043229697,0.001998592274026767,0.701714114112115,0.0020695806217074786,0.7026392043229697,0.001998592274026767,0.7026383291668581,0.001999023584809523
