,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8319232772022018,0.02207573085566228,0.8061398699976505,0.015431905395880685,0.8021035828290082,0.015637000041064497,0.8061398699976505,0.015431905395880685,0.8061396143188455,0.015428733253874283
600,0.7979617755905953,0.003549981578155781,0.7685253347952071,0.0065892673499268195,0.7626470373346002,0.007464195641591176,0.7685253347952071,0.0065892673499268195,0.7685278018743346,0.00659235067449937
400,0.7549699729127797,0.002581825999640408,0.7309107995927637,0.007424447056503469,0.7242908678897977,0.009453693387920126,0.7309107995927637,0.007424447056503469,0.7309107985454388,0.007425618255158417
200,0.6988017200930272,0.002067384460343047,0.696890907667006,0.0036647570207745117,0.6960467190840123,0.004275867969877001,0.696890907667006,0.0036647570207745117,0.6968900872175147,0.0036660069594542932
0,0.6796375071401914,0.0018381218061419569,0.6794423995614378,0.002189020831061428,0.679244505383878,0.00273337761907666,0.6794423995614378,0.002189020831061428,0.6794420555336538,0.002189383488933383
