,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8476888563751028,0.036249128671120956,0.8475291722139557,0.035789803430182454,0.8475109162238625,0.03576412431429832,0.8475291722139557,0.035789803430182454,0.8475290116097074,0.035789575897714476
600,0.8205242351435086,0.0009930019689322611,0.8204714543033911,0.000992631107407771,0.8204640628019755,0.000992647411174996,0.8204714543033911,0.000992631107407771,0.820471454303391,0.0009926988627904088
400,0.7933735544325818,0.0007599273671904383,0.7933490134371097,0.0007755813068881512,0.7933446951898446,0.000778363657572223,0.7933490134371097,0.0007755813068881512,0.7933490243786241,0.0007755880207314103
200,0.762742665270325,0.00199075646807112,0.7627403033202318,0.00199016371617311,0.7627397703261863,0.0019900319927413923,0.7627403033202318,0.00199016371617311,0.7627403031650839,0.001990161941426427
0,0.7371578444607347,0.0013630837613530788,0.7371564346262522,0.0013697192584564144,0.7371560433177821,0.0013713579986429636,0.7371564346262522,0.0013697192584564144,0.7371564346262524,0.0013697192584563034
