,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8305927777271722,0.022234143692448582,0.8042916438248884,0.012361970397055333,0.8003255667528897,0.01156671493588124,0.8042916438248884,0.012361970397055333,0.8042894370560931,0.012357601914785521
600,0.8029552297227804,0.001397865509920826,0.7736585420183142,0.0017577292226834684,0.7680224774894326,0.001913201335683401,0.7736585420183142,0.0017577292226834684,0.7736592164332008,0.0017550006738025203
400,0.7829208680943694,0.0018192163835146768,0.7562488579110868,0.0021181905316277616,0.7503653566090216,0.0022281651389073343,0.7562488579110868,0.0021181905316277616,0.7562488579110866,0.002117440000463544
200,0.7655204243035938,0.000678106917818555,0.7447808867458018,0.0005834910334526766,0.7397069344916558,0.000529624576996901,0.7447808867458018,0.0005834910334526766,0.7447808867458018,0.0005829112954561788
0,0.7564331865665905,0.0004861602891138572,0.7395567389772104,0.0006526222361448175,0.735213553183509,0.0006753067544871261,0.7395567389772104,0.0006526222361448175,0.7395567407146622,0.0006519549317576256
