,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8477760605054854,0.036236229632314765,0.8476388127496279,0.03600125303469337,0.847622608551505,0.03599893280707123,0.8476388127496279,0.03600125303469337,0.8476386801127407,0.03600107616240422
600,0.8176802533241447,0.002727302731663439,0.8176442947764117,0.0027310222182341803,0.8176391311947717,0.002731638452129981,0.8176442947764117,0.0027310222182341803,0.8176442921557361,0.0027310216944217425
400,0.7705186753365998,0.003027905029699851,0.7705066959041429,0.0030259571162928323,0.7705041698988095,0.0030256445961655,0.7705066959041429,0.0030259571162928323,0.7705067456493226,0.0030259609054391623
200,0.7034474960078763,0.0025271525118042426,0.7034458454068447,0.0025268075147747426,0.7034452536759033,0.0025267102616176595,0.7034458454068447,0.0025268075147747426,0.7034458655736098,0.00252684151141247
0,0.6779963700582594,0.002543401700969894,0.6779857467303625,0.0025491424543817587,0.6779809752826738,0.002551778955219186,0.6779857467303625,0.0025491424543817587,0.6779858055299615,0.002549148526862499
