,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8641148457353196,0.043643434840607176,0.8470749471375989,0.060780014096640356,0.8452477178290065,0.06340460308897611,0.8470749471375989,0.060780014096640356,0.8470748363347199,0.060780009082337605
600,0.8915658472492431,0.0024981013599620905,0.8905247806974015,0.0024869183801621286,0.890451752325663,0.0024881026855727573,0.8905247806974015,0.0024869183801621286,0.8905249793992127,0.0024864590117436025
400,0.8195105076672841,0.0015858727236235381,0.8166105411543583,0.0013110512217207049,0.8161932898460948,0.0012585112680578714,0.8166105411543583,0.0013110512217207049,0.8166097951911309,0.0013101268167866609
200,0.7258799757402485,0.00125848751996549,0.7240347717127418,0.0013907460809049477,0.7235169996900125,0.0014795960603389835,0.7240347717127418,0.0013907460809049477,0.724035449484898,0.0013903105126346071
0,0.688606578414643,0.002141927179077685,0.6884720808207377,0.002106904688796596,0.6884164137968709,0.0020932163109905755,0.6884720808207377,0.002106904688796596,0.688472042350559,0.002107045572386057
