precision,recall,WAF,accuracy,AUC
0.7185572537016172,0.7176451792773771,0.7173502936538037,0.7176451792773771,0.717645179277377
0.7201545431115985,0.7192083351606698,0.71890630518069,0.7192083351606698,0.7192083351606698
0.7172942372626931,0.7163890159322862,0.7160933357850242,0.7163890159322862,0.7163890159322862
0.7183776952892156,0.7174071034314248,0.7170927541695308,0.7174071034314248,0.7174071034314249
0.7191506120503771,0.7181714522000088,0.7178562993227788,0.7181714522000088,0.7181714522000088
0.7185767724734582,0.7175856603158891,0.717265152856197,0.7175856603158891,0.717585660315889
0.7181733284618195,0.7171627624316315,0.7168348613631814,0.7171627624316315,0.7171627624316315
0.7190567494424138,0.7180962703539185,0.7177869215652755,0.7180962703539185,0.7180962703539185
0.7191318218896782,0.7181244635462024,0.717800142346886,0.7181244635462024,0.7181244635462024
0.719272426808417,0.7182748272383829,0.7179540288785342,0.7182748272383829,0.7182748272383828
