,PRECISION(MEDIAN),PRECISION(IQR),RECALL(MEDIAN),RECALL(IQR),WAF(MEDIAN),WAF(IQR),ACCURACY(MEDIAN),ACCURACY(IQR),ROC AUC(MEDIAN),ROC AUC(IQR)
800,0.8730932016428867,0.03885420534295392,0.8726916751507556,0.03977993578197203,0.8726563332098332,0.039883694833793615,0.8726916751507556,0.03977993578197203,0.8726918794773236,0.03978019332426497
600,0.8537620430630259,0.0008842286293890833,0.8537557609979887,0.0008908289076849929,0.8537551100193435,0.0008915146820118736,0.8537557609979887,0.0008908289076849929,0.8537557511805581,0.0008908299963120703
400,0.8203802848909549,0.0011292733625154483,0.820352309748559,0.0011425539767873083,0.8203483856595182,0.0011444807097344967,0.820352309748559,0.0011425539767873083,0.820352309748559,0.001142584277191494
200,0.786005972040178,0.00203182770810173,0.7857765183929093,0.002015615883718902,0.7857335406454053,0.0020133780669708834,0.7857765183929093,0.002015615883718902,0.7857765475850075,0.00201570393646322
0,0.7577763791684649,0.0008862729704517402,0.7573474591668599,0.0008959169992418525,0.7572464769902378,0.0008988976881465494,0.7573474591668599,0.0008959169992418525,0.7573474591668599,0.0008959169992418525
