,0,1,2
800,0.7597147866160531,0.7445268729991504,0.7490368522614615
600,0.7160513176772187,0.7123733724281719,0.7131993726623531
400,0.6842148723081303,0.6826808718070969,0.682257827876039
200,0.664576550862602,0.6656610486033854,0.6639935625611256
0,0.6515549691026069,0.6526127332819478,0.6522433589816435
