precision,recall,WAF,accuracy,AUC
0.8799721566772911,0.850567509226377,0.8476194669997862,0.850567509226377,0.8505675092263769
0.8717895282160555,0.8463373024162663,0.8436616220960887,0.8463373024162663,0.8463373024162663
0.8587177680017599,0.8365190446347748,0.8339501060501009,0.8365190446347748,0.8365190446347749
0.8540013110033493,0.833960030638535,0.8315762631027019,0.833960030638535,0.833960030638535
0.8486866010089008,0.8288768191630109,0.8264113143343179,0.8288768191630109,0.8288768191630109
0.8401901624115926,0.8237761994290091,0.8216245736855035,0.8237761994290091,0.8237761994290091
0.8328493607844193,0.8183242518670683,0.816319948606826,0.8183242518670683,0.8183224334639221
0.8333439721192212,0.8181501662517626,0.816053676206674,0.8181501662517626,0.8181483078449058
0.8215472804141415,0.8100029594554602,0.8082825814021436,0.8100029594554602,0.8100046086395958
0.8258914918539003,0.8131365005309611,0.8112904442517171,0.8131365005309611,0.8131382224499699
