,0,1,2
800,0.8660340093373672,0.8633105958495704,0.8661771292155467
600,0.8306141867437223,0.8286858836120766,0.8353992443905276
400,0.7817438886278382,0.7803664124017763,0.7775551166455006
200,0.6494232209402309,0.6497118479764629,0.6498770065622651
0,0.5617557167264674,0.5615253484349325,0.5620132192268305
