precision,recall,WAF,accuracy,AUC
0.7297628739042872,0.6453359062231773,0.609459637337343,0.6453359062231773,0.6453359062231774
0.7296714577256145,0.6450633720311002,0.6090589242348966,0.6450633720311002,0.6450633720311003
0.730502520450651,0.6449067431850789,0.6085677146032323,0.6449067431850789,0.6449067431850789
0.7304212822404451,0.6446937279544899,0.6082570251269168,0.6446937279544899,0.64469372795449
0.7295887445041234,0.6445652923007524,0.608300870584559,0.6445652923007524,0.6445652923007524
0.7287014419271188,0.6436819056091923,0.6071737086534207,0.6436819056091923,0.6436819056091923
0.7283307488583186,0.6436756404553514,0.6072742331412933,0.6436756404553514,0.6436756404553514
0.7293435761440745,0.64403275422428,0.6075357092912448,0.64403275422428,0.6440327542242801
0.7276203771584859,0.6431869584557649,0.6067157828637916,0.6431869584557649,0.6431869584557649
0.7284561407403088,0.6433968411094334,0.6067973161492537,0.6433968411094334,0.6433968411094334
