precision,recall,WAF,accuracy,AUC
0.8200190057408592,0.8200169395821569,0.8200166490727184,0.8200169395821569,0.820016939582157
0.8116888402637771,0.8116177300959909,0.811606984877375,0.8116177300959909,0.811617730095991
0.8171320794449823,0.8171101856426908,0.8171069597881289,0.8171101856426908,0.8171098907660423
0.8183466662953263,0.818310157408061,0.818304859651378,0.818310157408061,0.8183097778354946
0.815165294335557,0.8151337615585516,0.8151290528275664,0.8151337615585516,0.8151334068824815
0.8207664201418878,0.8207101009388015,0.8207021233614648,0.8207101009388015,0.8207096316938314
0.8188440645493242,0.8188042634290957,0.818798700198702,0.8188042634290957,0.8188046561409911
0.8231132000139705,0.823110044469542,0.8231096372859071,0.823110044469542,0.8231101532024133
0.8190984461124966,0.81908660972683,0.8190849817939776,0.81908660972683,0.8190868230714096
0.818216045441357,0.8181689842591939,0.8181623614050887,0.8181689842591939,0.8181694118451757
