precision,recall,WAF,accuracy,AUC
0.755076918194524,0.7370861134605143,0.7323670145952805,0.7370861134605143,0.7370861134605142
0.7542887387362904,0.7334523697647464,0.7278779632945057,0.7334523697647464,0.7334523697647466
0.7523892609810039,0.728749314746652,0.7222443685562037,0.728749314746652,0.7287469178305184
0.7519787526784036,0.7217166575299554,0.7131015505085045,0.7217166575299554,0.7217139434036505
0.7554476755770148,0.7308951366590962,0.7242686326320679,0.7308951366590962,0.7308927085868977
0.758448714504295,0.7388362440285066,0.7337849569412351,0.7388362440285066,0.7388340865544789
0.7562898053149146,0.7375362205341061,0.7326462531931016,0.7375362205341061,0.7375383388726025
0.7509869316293061,0.7245203226564335,0.7170624279693106,0.7245203226564335,0.7245228656536239
0.7554407989468195,0.7309264625264312,0.7243131031475276,0.7309264625264312,0.7309288885039799
0.7548630276310354,0.7287649776803196,0.721639954990821,0.7287649776803196,0.7287674836341
