precision,recall,WAF,accuracy,AUC
0.8317324552582274,0.8311153624550393,0.8310368111447697,0.8311153624550393,0.8311154830781854
0.8314198887154984,0.8308636381435053,0.8307926149954696,0.8308636381435053,0.8308635235490263
0.8316505489635936,0.8309969457279348,0.8309136386195572,0.8309969457279348,0.8309969457279348
0.8307307370599277,0.8301354843762236,0.8300590189818052,0.8301354843762236,0.8301354843762236
0.8301665761443792,0.8295760938880995,0.8294998616816586,0.8295760938880995,0.8295760938880995
0.8318561201757692,0.8312822348768781,0.8312092615930727,0.8312822348768781,0.831282234876878
0.8312594047221695,0.8307564078180415,0.8306921369401813,0.8307564078180415,0.8307564078180414
0.8308087290347119,0.8302026112347985,0.830124798609035,0.8302026112347985,0.8302026112347985
0.8319385983516,0.8313549556403342,0.8312807915202466,0.8313549556403342,0.8313549556403342
0.8303763437589613,0.8298557891321616,0.8297887411579365,0.8298557891321616,0.8298557891321617
