precision,recall,WAF,accuracy,AUC
0.7737826846291477,0.7737814301227968,0.7737811709820861,0.7737814301227968,0.7737814301227967
0.772873419553736,0.7728677637624258,0.7728665868255272,0.7728677637624258,0.7728677637624259
0.7729031352618921,0.7729031247552667,0.7729031224029355,0.7729031247552667,0.7729031242311627
0.7743336740764565,0.7743336726968961,0.7743336723524205,0.7743336726968961,0.7743336724999345
0.7709401017398623,0.770940037068943,0.7709400229828024,0.770940037068943,0.7709400357815445
0.7733158554666795,0.7733155820085102,0.773315524468696,0.7733155820085102,0.7733155793855045
0.7719337767007507,0.7719320228678832,0.7719316572812137,0.7719320228678832,0.7719320294855085
0.7724906716315499,0.7724906675020231,0.7724906665345752,0.7724906675020231,0.7724906671687182
0.7726684017009974,0.7726681807502546,0.7726681354520072,0.7726681807502546,0.7726681830882982
0.7733323118576443,0.7733312449421776,0.7733310254012783,0.7733312449421776,0.7733312500878764
