precision,recall,WAF,accuracy,AUC
0.7282830827507314,0.7282053691695642,0.7281822356858704,0.7282053691695642,0.7282053691695642
0.7245619911308294,0.7244306612787019,0.7243903653092163,0.7244306612787019,0.7244306612787019
0.7258086171856872,0.7256793797478268,0.7256400408831395,0.7256793797478268,0.7256791922503252
0.7302333414240085,0.7301589787767249,0.7301371278855582,0.7301589787767249,0.7301588378925455
0.73011009375546,0.7300493382410526,0.7300314638964766,0.7300493382410526,0.7300492108498584
0.7282868200921881,0.7282324379356253,0.7282161995180385,0.7282324379356253,0.7282323169225001
0.7269068507974324,0.72683843683922,0.7268179047432204,0.72683843683922,0.726838572683636
0.7300376488251739,0.7298927089043777,0.7298502397883353,0.7298927089043777,0.7298929053454335
0.7278453660416737,0.7278095387266035,0.727798880892195,0.7278095387266035,0.7278096367908242
0.7279454830448359,0.727825201660271,0.7277893700541322,0.727825201660271,0.7278253814185499
