precision,recall,WAF,accuracy,AUC
0.7584413150325311,0.7572652696291172,0.7569888906143015,0.7572652696291172,0.7572654897291826
0.7590991419902482,0.7577090498534873,0.757383549759735,0.7577090498534873,0.7577088108223502
0.7605376801404827,0.7591758686401963,0.7588607643296326,0.7591758686401963,0.7591758686401964
0.7595739418710197,0.7582230401754249,0.7579080601646657,0.7582230401754249,0.7582230401754249
0.7562135942683973,0.7549468765499778,0.7546436166087397,0.7549468765499778,0.7549468765499778
0.7589083797985531,0.7575443130498343,0.757224545565815,0.7575443130498343,0.7575443130498343
0.7579125804120165,0.7564283290260265,0.7560773937732871,0.7564283290260265,0.7564283290260266
0.7590877413644346,0.7577074686088704,0.7573843388987115,0.7577074686088704,0.7577074686088704
0.7594872905676148,0.7581708303965333,0.7578637221321076,0.7581708303965333,0.7581708303965333
0.7581399665969091,0.7567676925888219,0.7564440062141466,0.7567676925888219,0.7567676925888218
