precision,recall,WAF,accuracy,AUC
0.7468113303099714,0.746235694595272,0.7460876452536838,0.746235694595272,0.746235694595272
0.747579647011991,0.7469039762760004,0.7467311770030157,0.7469039762760004,0.7469039762760002
0.7497409286237086,0.7490863336396291,0.7489218086200471,0.7490863336396291,0.7490863336396291
0.7488299420554423,0.7481361206248434,0.7479604278856101,0.7481361206248434,0.7481361206248435
0.7471578078030614,0.7465332887812213,0.7463730724784309,0.7465332887812213,0.7465332887812213
0.7462813079525721,0.745609180519589,0.7454354972352238,0.745609180519589,0.745609180519589
0.7488010050335663,0.7481034797817632,0.7479267525886548,0.7481034797817632,0.7481033415464848
0.7487510227248796,0.7481243636933198,0.7479655813527395,0.7481243636933198,0.7481242326543152
0.7478131323432667,0.7470540632260423,0.746860272163839,0.7470540632260423,0.7470542076897808
0.7478759899363457,0.7472472394079411,0.7470869076957466,0.7472472394079411,0.7472473708693279
