precision,recall,WAF,accuracy,AUC
0.7649688692975761,0.7443040382173444,0.7392191968433195,0.7443040382173444,0.7443032571128739
0.7646954537336393,0.7444774482986234,0.7395034135765224,0.7444774482986234,0.7444782212826189
0.7656253842042152,0.7454381705693477,0.7405078976951237,0.7454381705693477,0.7454381705693476
0.7652461520302553,0.7446997751250237,0.7396581546934657,0.7446997751250237,0.7446997751250239
0.7661440290750712,0.745561236476735,0.7405448631152598,0.745561236476735,0.7455612364767349
0.7657264727717874,0.744705369029905,0.7395545356675695,0.744705369029905,0.744705369029905
0.766008631038909,0.7451472875155231,0.7400507512148266,0.7451472875155231,0.7451472875155232
0.7646490511329772,0.7441571663515434,0.7391069013930661,0.7441571663515434,0.7441571663515434
0.7654154644029723,0.7450242216081358,0.7400310210606446,0.7450242216081358,0.7450242216081358
0.7656857692788956,0.7448564044616985,0.739755714289846,0.7448564044616985,0.7448564044616985
