precision,recall,WAF,accuracy,AUC
0.7401931118163486,0.739119358281406,0.7388275660907547,0.739119358281406,0.7391195884379453
0.7391078307300049,0.7379144145694908,0.7375870794557499,0.7379144145694908,0.7379146577633466
0.7390185165239458,0.737955726925328,0.7376642026350013,0.737955726925328,0.7379559564655
0.7391004132818504,0.7378937583915722,0.7375625521111716,0.7378937583915722,0.7378935137980147
0.7396056562250244,0.7383757358763383,0.7380394686780588,0.7383757358763383,0.7383754891968237
0.7385041185652528,0.7374324370847247,0.7371370597090018,0.7374324370847247,0.7374322062870572
0.7388868666369546,0.7377817866339837,0.7374781830764611,0.7377817866339837,0.7377817866339837
0.7391464728555853,0.7381536003966014,0.7378815388876836,0.7381536003966014,0.7381536003966013
0.7383179084413904,0.7373686602310754,0.7371068766869419,0.7373686602310754,0.7373686602310754
0.7380817566147423,0.7371138989492818,0.7368464538702928,0.7371138989492818,0.7371138989492817
