precision,recall,WAF,accuracy,AUC
0.6769591706999722,0.676612473764997,0.6764540016079419,0.676612473764997,0.6766124737649971
0.6808318731687208,0.6805594712276415,0.6804391260129931,0.6805594712276415,0.6805594712276415
0.6788210132772686,0.6785182864750567,0.6783823661228403,0.6785182864750567,0.6785186085111844
0.6795699760119054,0.6791604667554233,0.678977670974894,0.6791604667554233,0.6791608405558089
0.6804868993461195,0.6801785574438092,0.6800420994062523,0.6801785574438092,0.680178880952309
0.6755811354198837,0.6751507557365495,0.6749518107418148,0.6751507557365495,0.6751511432742909
0.6772200161752339,0.6768110267053019,0.6766242220879032,0.6768110267053019,0.6768106502936434
0.6790695770982766,0.6787375675464015,0.6785883812034116,0.6787375675464015,0.6787372301422866
0.6788431120687776,0.6784869606077218,0.6783266006593499,0.6784869606077218,0.6784866109371709
0.67965458500526,0.6792074555564257,0.6790074945229366,0.6792074555564257,0.6792070646710331
