precision,recall,WAF,accuracy,AUC
0.2500039157180839,0.5000039157027512,0.33333768412325404,0.5000039157027512,0.5
0.2500039157180839,0.5000039157027512,0.33333768412325404,0.5000039157027512,0.5
0.24999608431258155,0.49999608429724884,0.3333289825615848,0.49999608429724884,0.5
0.24999608431258155,0.49999608429724884,0.3333289825615848,0.49999608429724884,0.5
0.25,0.5,0.3333333333333333,0.5,0.5
0.25,0.5,0.3333333333333333,0.5,0.5
0.25,0.5,0.3333333333333333,0.5,0.5
0.25,0.5,0.3333333333333333,0.5,0.5
0.25,0.5,0.3333333333333333,0.5,0.5
0.25,0.5,0.3333333333333333,0.5,0.5
