precision,recall,WAF,accuracy,AUC
0.8331545932362133,0.8226445385664594,0.8212345276580589,0.8226445385664594,0.8226439589802729
0.8355806235378601,0.825144065418426,0.8237740338995894,0.825144065418426,0.8251446408582823
0.8343322574743853,0.8234330540110163,0.8219822127898013,0.8234330540110163,0.8234330540110163
0.8349734869898571,0.8245033544782938,0.8231211969506523,0.8245033544782938,0.8245033544782938
0.8336030948299437,0.8231002166705824,0.821696830057602,0.8231002166705824,0.8231002166705824
0.8358010757751106,0.8252538700498604,0.8238708560803212,0.8252538700498604,0.8252538700498603
0.835686414721851,0.8257759678387762,0.8244805053532882,0.8257759678387762,0.8257759678387763
0.8358243040467688,0.8252016602709688,0.8238083565087584,0.8252016602709688,0.8252016602709689
0.8361251865127195,0.8260109118437884,0.8246921234232296,0.8260109118437884,0.8260109118437884
0.834790538454005,0.8239551517999322,0.82251912412522,0.8239551517999322,0.8239551517999323
