precision,recall,WAF,accuracy,AUC
0.7737738753888076,0.7737709882215353,0.7737703917779192,0.7737709882215353,0.7737709882215354
0.7728714921740582,0.7728677637624258,0.7728669878977893,0.7728677637624258,0.7728677637624258
0.7729558948252585,0.7729553345341582,0.7729552192221052,0.7729553345341582,0.7729553382623989
0.7747150929589456,0.7747148040828047,0.7747147457068114,0.7747148040828047,0.7747148067480076
0.771164613657655,0.7711645391181768,0.7711645238357212,0.7711645391181768,0.7711645404748697
0.7732216122307032,0.7732216044065053,0.7732216029229061,0.7732216044065053,0.7732216048364614
0.7717966180672668,0.771796277442765,0.7717962068896475,0.771796277442765,0.7717962803532158
0.7728616356611385,0.7728613569321534,0.7728612980758938,0.7728613569321534,0.7728613542818767
0.7728823176012748,0.77288224084371,0.7728822244254038,0.77288224084371,0.77288223944733
0.7733942266224935,0.7733938966768475,0.7733938292243435,0.7733938966768475,0.7733938995328247
