precision,recall,WAF,accuracy,AUC
0.9132007425532093,0.9057732669235348,0.905347913096464,0.9057732669235348,0.9057732669235347
0.8875244294753275,0.884612974971024,0.8843958426956758,0.884612974971024,0.8846129749710241
0.8728128736336997,0.8717205732633723,0.8716264795551757,0.8717205732633723,0.871720149305997
0.865493601086195,0.8651421411230323,0.8651096745855248,0.8651421411230323,0.8651418982157318
0.855370597715034,0.8553684705145274,0.8553682574087834,0.8553684705145274,0.8553684896145896
0.8383211041514073,0.8381392434803039,0.8381175253651535,0.8381392434803039,0.8381394249829384
0.8345587868960672,0.8339729031247552,0.8339001161693108,0.8339729031247552,0.833972575326496
0.8406980886311605,0.8400344584540684,0.8399564548559145,0.8400344584540684,0.8400341127483895
0.8283787201768875,0.8265643355000392,0.8263243063621768,0.8265643355000392,0.8265637532953541
0.819951019001647,0.8195943300180124,0.819543975395923,0.8195943300180124,0.8195940684546483
