precision,recall,WAF,accuracy,AUC
0.7531532069214051,0.5947091024426153,0.5195272820788915,0.5947091024426153,0.5947060045933861
0.7534907420914684,0.5950928413122303,0.5201266587150906,0.5950928413122303,0.5950897459775919
0.7552551237514723,0.5961579124605493,0.5216174602035619,0.5961579124605493,0.596161003820408
0.7558756972894135,0.5950536842847186,0.5195654287811997,0.5950536842847186,0.595056788585332
0.7536066097600567,0.5952462996319211,0.5203725026774085,0.5952462996319211,0.595246299631921
0.7526984558765853,0.5951053332289138,0.5203179885682422,0.5951053332289138,0.5951053332289138
0.7550003187341269,0.5950113556269089,0.5196709071330622,0.5950113556269089,0.595011355626909
0.7544871955354034,0.5958414911112851,0.5212251968092054,0.5958414911112851,0.5958414911112851
0.7544567597206516,0.5953324457670922,0.5203443910221897,0.5953324457670922,0.5953324457670921
0.7548402087328057,0.5960059519147937,0.5214375469188564,0.5960059519147937,0.5960059519147937
