precision,recall,WAF,accuracy,AUC
0.6997269810457467,0.6980893035425345,0.6974689816438422,0.6980893035425345,0.6980889917690585
0.6995043505945013,0.6979447102971047,0.6973530576446619,0.6979447102971047,0.6979444058719599
0.6952316372055387,0.6928082073880263,0.6918517284750751,0.6928082073880263,0.6928078237902229
0.6971882419608985,0.6951148139222639,0.6943114280214827,0.6951148139222639,0.6951151669124822
0.7003423395750754,0.6987434158432885,0.698141297536741,0.6987434158432885,0.698743723368801
0.6982773557382178,0.6963817261679347,0.6956544828999006,0.6963817261679347,0.6963820627548264
0.7011429625535357,0.6998223556467494,0.699328840481104,0.6998223556467494,0.6998223556467494
0.7009559787639617,0.6991751242821929,0.6985071734520141,0.6991751242821929,0.6991751242821929
0.6976768110008101,0.6956084663370836,0.6948101458321446,0.6956084663370836,0.6956084663370836
0.6987522994605738,0.6971094922676508,0.6964823032278384,0.6971094922676508,0.6971094922676508
