precision,recall,WAF,accuracy,AUC
0.6999332349030003,0.6975065000156627,0.696585810417043,0.6975065000156627,0.6975065000156627
0.697270449360956,0.6946089026720547,0.6935753424818982,0.6946089026720547,0.6946089026720547
0.6967228030303259,0.6941655572088652,0.693167927390038,0.6941655572088652,0.6941646641417678
0.6980834843828441,0.6957475135092803,0.6948474014298108,0.6957475135092803,0.695746662884227
0.6988581101480308,0.6962174015193046,0.695205048493531,0.6962174015193046,0.6962164988849384
0.6988466021222832,0.696295716187642,0.6953180959251357,0.696295716187642,0.696294829008927
0.6955796006795483,0.6930848147858094,0.6921034267929687,0.6930848147858094,0.6930856991161202
0.699205913703064,0.6965306601926541,0.695508846445993,0.6965306601926541,0.6965315675845944
0.6955978918367074,0.6933980734591589,0.6925340372765568,0.6933980734591589,0.6933989038174985
0.6996371210282445,0.6969065706006735,0.695867108076407,0.6969065706006735,0.6969074863338408
