precision,recall,WAF,accuracy,AUC
0.7039012004753575,0.7038968768599443,0.7038953071747109,0.7038968768599443,0.7038968768599443
0.7011591404913625,0.7011559063997744,0.7011547052449927,0.7011559063997744,0.7011559063997745
0.7019038486213712,0.7019030464405983,0.7019027422137517,0.7019030464405983,0.7019030306665076
0.7047234853347878,0.704722374500744,0.7047219831808701,0.704722374500744,0.7047223925825385
0.7051787207353694,0.7051765995771008,0.7051758247944546,0.7051765995771008,0.705176574236041
0.7032842746557065,0.7032813846033362,0.7032803451123509,0.7032813846033362,0.7032814139698419
0.7003211638982747,0.7003210901401833,0.7003210649965207,0.7003210901401833,0.7003210947278861
0.703610717360046,0.7036103062103533,0.7036101622394556,0.7036103062103533,0.7036103171773777
0.7022515005683906,0.7022476309812828,0.7022461890295957,0.7022476309812828,0.7022475965623872
0.7052130394687064,0.7052079254444358,0.7052061085951946,0.7052079254444358,0.7052079643791863
