precision,recall,WAF,accuracy,AUC
0.7039469421068993,0.7039438649249757,0.7039427481859672,0.7039438649249757,0.7039438649249757
0.7010205760708542,0.70101494220468,0.7010128473275797,0.70101494220468,0.7010149422046801
0.7018419156823094,0.7018403947059284,0.7018398218194856,0.7018403947059284,0.7018403730439625
0.7042843207783597,0.7042838123580547,0.7042836346170395,0.7042838123580547,0.7042838245518819
0.7052886617736231,0.7052862401127731,0.7052853573101658,0.7052862401127731,0.7052862130544477
0.7034551317308813,0.7034536768736784,0.7034531574308861,0.7034536768736784,0.7034536976537642
0.7006352424731787,0.7006343488135328,0.7006340240499019,0.7006343488135328,0.700634365177032
0.7035325391719779,0.7035319915420158,0.7035317986572845,0.7035319915420158,0.7035320042263137
0.7020462671945333,0.7020440128436056,0.7020431681346281,0.7020440128436056,0.7020439865204672
0.7047457056279538,0.7047380374344114,0.7047352971599027,0.7047380374344114,0.7047380852008363
