precision,recall,WAF,accuracy,AUC
0.8303438391295053,0.8302997474368429,0.8302940927241417,0.8302997474368429,0.83029978512267
0.8326385714819625,0.832596962715935,0.8325917199179288,0.832596962715935,0.8325969262082988
0.8310998743001405,0.8310687341739108,0.8310647620607793,0.8310687341739108,0.8310687341739108
0.8300817748047009,0.8300636959302478,0.8300613690074903,0.8300636959302478,0.8300636959302478
0.8307660870997636,0.830722844388754,0.8307173115948406,0.830722844388754,0.8307228443887541
0.8302794088255974,0.8302660088234526,0.8302642872061986,0.8302660088234526,0.8302660088234526
0.8335677090076359,0.8335225937818154,0.8335169645500756,0.8335225937818154,0.8335225937818153
0.8307882117347525,0.8307685279452841,0.8307660103478418,0.8307685279452841,0.8307685279452841
0.8302874996348472,0.8302660088234526,0.8302632477588248,0.8302660088234526,0.8302660088234527
0.8322708403258805,0.83223692797661,0.8322326472932257,0.83223692797661,0.83223692797661
