precision,recall,WAF,accuracy,AUC
0.8516498206369112,0.8481578809975462,0.847779988659551,0.8481578809975462,0.8481578809975462
0.8504898934527667,0.846591601259985,0.8461638440715282,0.846591601259985,0.8465916012599851
0.851876264416369,0.8483392939497568,0.8479571398204502,0.8483392939497568,0.848338857724793
0.8499715419395216,0.8462944109431697,0.8458895201596369,0.8462944109431697,0.8462939649503824
0.8479906161502512,0.844562786609932,0.8441789818815422,0.844562786609932,0.8445623547763472
0.8499489945280617,0.8462596044239086,0.8458532421121513,0.8462596044239086,0.8462591576739352
0.8517847168833577,0.8484002053584636,0.8480347703438833,0.8484002053584636,0.84840063209567
0.8504087296830662,0.8465815647270734,0.846161593557603,0.8465815647270734,0.8465820194042174
0.8506700819799528,0.8468426136215313,0.8464236370655784,0.8468426136215313,0.8468430681472582
0.8515026508021509,0.8479912287571462,0.8476107263383353,0.8479912287571462,0.8479916635961862
