precision,recall,WAF,accuracy,AUC
0.8092843463974597,0.7927285305001012,0.7899169180161533,0.7927285305001012,0.7927277755228104
0.8104735483329663,0.7935899862297607,0.7907453734687416,0.7935899862297607,0.7935907471521756
0.8102679961455767,0.7933275902576553,0.7904675100442159,0.7933275902576553,0.7933275902576553
0.8100565007083151,0.7929817004724985,0.7900917911120824,0.7929817004724985,0.7929817004724986
0.8100033351332171,0.7934515884825227,0.7906572735684824,0.7934515884825227,0.7934515884825228
0.8089946307740391,0.791780875557992,0.7888400020326777,0.791780875557992,0.791780875557992
0.8111250832498481,0.7944044169472942,0.791604488563766,0.7944044169472942,0.7944044169472941
0.8124073648158765,0.7952528258542825,0.7924029963621751,0.7952528258542825,0.7952528258542826
0.8107392381614434,0.7938431618242097,0.7910021596010995,0.7938431618242097,0.7938431618242097
0.8101874122092977,0.7929033858041611,0.7899777103437752,0.7929033858041611,0.792903385804161
