precision,recall,WAF,accuracy,AUC
0.9332428245726848,0.9332242738553106,0.9332235590420388,0.9332242738553106,0.9332242738553105
0.9334897724712512,0.9334679173700423,0.9334670787783272,0.9334679173700423,0.9334679173700423
0.9329041657630986,0.9328843292348656,0.9328835582526644,0.9328843292348656,0.9328842997753413
0.9329129699275865,0.932893030864681,0.9328922560189876,0.932893030864681,0.9328930013294388
0.9318643101143995,0.9318488352868493,0.9318482228575758,0.9318488352868493,0.9318488092345725
0.9317166035981871,0.9316922059501744,0.9316912384539561,0.9316922059501744,0.9316921732346701
0.9333564240700843,0.933319410725629,0.9333179897708263,0.933319410725629,0.93331945092703
0.9321721521406777,0.9321446907005683,0.9321436152917643,0.9321446907005683,0.9321447253744399
0.9323444877599906,0.9323100216670582,0.9323086754300388,0.9323100216670582,0.9323100605054522
0.9346089602125568,0.9345898486786575,0.9345891316117475,0.9345898486786575,0.9345898775224004
